ID GESAC;UF;Cod_IBGE;MunicÍpio;Área;Estabelecimento;Tipologia;Situação;Tipo_Contrato
50354;MA;2112308;Tuntum;Rural;EM JOSE DOMINGOS ROSA;Escola;Instalado;GESAC
50355;MA;2112308;Tuntum;Rural;EM JOSE AUGUSTO FILHO SOBRINHO;Escola;Instalado;GESAC
50356;MA;2112308;Tuntum;Rural;EM RAIMUNDO ALEXANDRE COSTA;Escola;Instalado;GESAC
50357;MA;2112308;Tuntum;Rural;EM VICENTE FERREIRA LIMA;Escola;Instalado;GESAC
50358;MA;2104404;Gonçalves Dias;Rural;U I ROSA FRANCISCA DE MELO;Escola;Instalado;GESAC
50362;MA;2111250;São José dos Basílios;Rural;UNIDADE INTEGRADA PRESIDENTE CASTELO BRANCO;Escola;Instalado;GESAC
50364;MA;2109106;Presidente Dutra;Rural;ESCOLA MUNICIPAL JOSE GOMES CABRAL;Escola;Instalado;GESAC
50366;MA;2110708;São Domingos do Maranhão;Rural;UE JOSE DE ALENCAR;Escola;Instalado;GESAC
50367;MA;2110708;São Domingos do Maranhão;Rural;UE LEDA TAJRA;Escola;Instalado;GESAC
50369;MA;2110708;São Domingos do Maranhão;Rural;UE RUI BARBOSA;Escola;Instalado;GESAC
50375;MA;2106300;Magalhães de Almeida;Rural;EM CUSTODIO LIMA;Escola;Instalado;GESAC
50376;MA;2106300;Magalhães de Almeida;Rural;EM HIGINO NUNES;Escola;Instalado;GESAC
50378;MA;2106300;Magalhães de Almeida;Rural;EM JOSE MARIANO;Escola;Instalado;GESAC
50379;MA;2106672;Milagres do Maranhão;Rural;EMEB DR CLEMENTE MARQUES MACATRAO;Escola;Instalado;GESAC
50381;MA;2110237;Santana do Maranhão;Rural;EM CASTRO ALVES;Escola;Instalado;GESAC
50383;MA;2110609;São Bernardo;Rural;EM CORACAO DE JESUS;Escola;Instalado;GESAC
50384;MA;2110609;São Bernardo;Rural;EM JUSCELINO KUBITSCHEK;Escola;Instalado;GESAC
50385;MA;2110609;São Bernardo;Rural;EM PRES CASTELO BRANCO;Escola;Instalado;GESAC
50388;MA;2110237;Santana do Maranhão;Rural;EM HUMBERTO DE CAMPOS;Escola;Instalado;GESAC
50394;MA;2102200;Buriti;Rural;UNIDADE INTEGRADA NEUTON FREITAS;Escola;Instalado;GESAC
50395;MA;2102200;Buriti;Rural;UNIDADE INTEGRADA FRANCISCO ALVES FERREIRA;Escola;Instalado;GESAC
50397;MA;2103208;Chapadinha;Rural;UI RAIMUNDO ANTAO FILHO;Escola;Instalado;GESAC
50398;MA;2110401;São Benedito do Rio Preto;Rural;U I DOM PEDRO I;Escola;Instalado;GESAC
50399;MA;2112605;Urbano Santos;Rural;GEMA GALGANY BACELAR MARTINS;Escola;Instalado;GESAC
50400;MA;2103307;Codó;Rural;EM NSA SRA DE NAZARE;Escola;Instalado;GESAC
50402;MA;2103604;Coroatá;Rural;EM MACAUBA I;Escola;Instalado;GESAC
50404;MA;2103604;Coroatá;Rural;EM CONCEICAO I;Escola;Instalado;GESAC
50405;MA;2100303;Aldeias Altas;Rural;EM DESIDERIO ALVES DOS SANTOS;Escola;Instalado;GESAC
50406;MA;2100303;Aldeias Altas;Rural;ESC RISONHA;Escola;Instalado;GESAC
50407;MA;2100303;Aldeias Altas;Rural;ESC SAO JOSE DE RIBAMAR;Escola;Instalado;GESAC
50408;MA;2103406;Coelho Neto;Rural;EM PROFA MARIA DO SOCORRO SOUSA LIMA;Escola;Instalado;GESAC
50409;MA;2103406;Coelho Neto;Rural;EM AGOSTINHO JOSE DE AGUIAR;Escola;Instalado;GESAC
50410;MA;2103406;Coelho Neto;Rural;EM RAIMUNDO BACELAR;Escola;Instalado;GESAC
50411;MA;2103000;Caxias;Rural;UIM FLORA ALVES DE ANDRADE;Escola;Instalado;GESAC
50412;MA;2111078;São João do Soter;Rural;UIM JOSUE MONTELO;Escola;Instalado;GESAC
50413;MA;2103000;Caxias;Rural;UIM RENATO VILA NOVA;Escola;Instalado;GESAC
50414;MA;2103000;Caxias;Rural;UNIDADE INTEGRADA MUNICIPAL NOSSA SENHORA DE NAZARE;Escola;Instalado;GESAC
50415;MA;2103000;Caxias;Rural;UI MUL SINHA CASTELO;Escola;Instalado;GESAC
50416;MA;2103000;Caxias;Rural;UIM ALDERICO MACHADO;Escola;Instalado;GESAC
50417;MA;2103000;Caxias;Rural;UIM JOSE GONCALVES COSTA;Escola;Instalado;GESAC
50418;MA;2103000;Caxias;Rural;UIM LUIS FALCAO;Escola;Instalado;GESAC
50419;MA;2103000;Caxias;Rural;UNIDADE INTEGRADA MUNICIPAL GENTIL FRAZAO;Escola;Instalado;GESAC
50420;MA;2106607;Matões;Rural;U E STA LUZIA;Escola;Instalado;GESAC
50421;MA;2105922;Lagoa do Mato;Rural;UNIDADE INTEGRADA NOGA SILVA;Escola;Instalado;GESAC
50423;MA;2107803;Parnarama;Rural;E M DANIEL GALDINO DA COSTA;Escola;Instalado;GESAC
50425;MA;2105922;Lagoa do Mato;Rural;UNIDADE INTEGRADA SAO RAIMUNDO;Escola;Instalado;GESAC
50426;MA;2108009;Pastos Bons;Rural;EM DEP TEMISTOCLES TEIXEIRA;Escola;Instalado;GESAC
50427;MA;2110906;São Francisco do Maranhão;Rural;UI SEBASTIAO PEREIRA DE CARVALHO;Escola;Instalado;GESAC
50433;MA;2111052;São João do Paraíso;Rural;EM DJALMA SANTOS;Escola;Instalado;GESAC
50434;MA;2102556;Campestre do Maranhão;Rural;CENTRO EDUCACIONAL JOSE BONIFACIO;Escola;Instalado;GESAC
50439;MA;2109700;Sambaíba;Rural;EM AQUILES DE LISBOA;Escola;Instalado;GESAC
50440;MA;2111607;São Raimundo das Mangabeiras;Rural;UNIDADE ESCOLAR NASCIMENTO DE MORAES;Escola;Instalado;GESAC
50441;MA;2100477;Alto Alegre do Pindaré;Rural;UI FRANCISCO FERREIRA RANGEL;Escola;Instalado;GESAC
50442;MA;2103604;Coroatá;Rural;EM BACABALZINHO I;Escola;Instalado;GESAC
50443;MA;2103604;Coroatá;Rural;EM POCO COMPRIDO I;Escola;Instalado;GESAC
50444;MA;2110203;Santa Rita;Rural;EM JOSE DOS REIS CARVALHO;Escola;Instalado;GESAC
50445;MA;2105401;Itapecuru Mirim;Rural;UEB JOAO CRUZ OLIVEIRA;Escola;Instalado;GESAC
50446;MA;2103174;Centro Novo do Maranhão;Rural;CENTRO EDUCACIONAL MARIA RITA;Escola;Instalado;GESAC
50447;MA;2104800;Grajaú;Rural;UNIDADE INTEGRADA DE EDUCACAO ESCOLAR INDIGENA BURITIRANA;Escola;Instalado;GESAC
50448;MA;2104800;Grajaú;Rural;UNIDADE INTEGRADA DE EDUCACAO ESCOLAR INDIGENA BILINGUE MUYRAW;Escola;Instalado;GESAC
50449;MA;2104800;Grajaú;Rural;UNIDADE INTEGRADA DE EDUCACAO ESCOLAR INDIGENA DJALMA MARIZE FILHO;Escola;Instalado;GESAC
50452;MA;2105104;Icatu;Rural;EM SEVERIANO DE AZEVEDO ANEXO - ITATUABA;Escola;Instalado;GESAC
50454;MA;2101509;Barão de Grajaú;Rural;CENTRO DE ENSINO FUNDAMENTAL E MEDIO LUZIA DE SOUSA REZENDE DO NASCIMENTO;Escola;Instalado;GESAC
50455;MA;2103554;Conceição do Lago-Açu;Rural;EM PROFº IDERALDO DE JESUS BOGEA;Escola;Instalado;GESAC
50457;MA;2100600;Amarante do Maranhão;Rural;EM NUNES FREIRE;Escola;Instalado;GESAC
50458;MA;2102200;Buriti;Rural;UI JOAO PACHECO DE SOUZA;Escola;Instalado;GESAC
50459;MA;2102200;Buriti;Rural;UI RAIMUNDO MENDES REINALDO;Escola;Instalado;GESAC
50460;MA;2102200;Buriti;Rural;UE 1º DE MAIO;Escola;Instalado;GESAC
50463;MA;2102002;Bom Jardim;Rural;EMEB SAO PEDRO I;Escola;Instalado;GESAC
50464;MA;2108058;Paulino Neves;Rural;EM JOSE COELHO;Escola;Instalado;GESAC
50465;MA;2100907;Araioses;Rural;UNIDADE ESCOLAR MANOEL CHANDELLES;Escola;Instalado;GESAC
50466;MA;2102325;Buriticupu;Rural;EM BOM JESUS;Escola;Instalado;GESAC
50467;MA;2112506;Tutóia;Rural;UI JOSE HENRIQUE DE OLIVEIRA;Escola;Instalado;GESAC
50468;MA;2102036;Bom Jesus das Selvas;Rural;EM MANOEL BEQUIMAO;Escola;Instalado;GESAC
50469;MA;2103109;Cedral;Rural;Unidade Integrada Presidente Jose Sarney;Escola;Instalado;GESAC
50471;MA;2107506;Paço do Lumiar;Rural;UEB VOVO FILUCA;Escola;Instalado;GESAC
50472;MA;2110005;Santa Luzia;Rural;UE ASSIS MARRECA;Escola;Instalado;GESAC
50473;MA;2100055;Açailândia;Rural;EM SUDELANDIA;Escola;Instalado;GESAC
50477;MA;2103406;Coelho Neto;Rural;EM MANOEL FELIPE DE OLIVEIRA;Escola;Instalado;GESAC
50478;MA;2105401;Itapecuru Mirim;Rural;UEB AUGUSTO CONEGUNDES COSTA;Escola;Instalado;GESAC
50479;MA;2103604;Coroatá;Rural;E M NADY MARTINS COSTA SOARES;Escola;Instalado;GESAC
50481;MA;2107100;Morros;Rural;EM PE BERNARDO MUNIZ RABELO AMARAL;Escola;Instalado;GESAC
50482;MA;2111201;São José de Ribamar;Rural;EM JOSE FERNANDES MACHADO;Escola;Instalado;GESAC
50483;MA;2106904;Monção;Rural;EM HIRINEU SOUSA;Escola;Instalado;GESAC
50484;MA;2112506;Tutóia;Rural;UI JOSE RAMOS;Escola;Instalado;GESAC
50486;MA;2100477;Alto Alegre do Pindaré;Rural;UNIDADE INTEGRADA PROFESSOR FRANCISCO DE ASSIS CARNEIRO;Escola;Instalado;GESAC
50487;MA;2106300;Magalhães de Almeida;Rural;EM ANTONIO LOPES DE CARVALHO;Escola;Instalado;GESAC
50488;MA;2103604;Coroatá;Rural;EM ALTO ALEGRE DOS MARANHENSES;Escola;Instalado;GESAC
50489;MA;2114007;Zé Doca;Rural;EM FRANCISCO MANO LIMA SILVA;Escola;Instalado;GESAC
50490;MA;2114007;Zé Doca;Rural;EM BRANCA DE NEVE;Escola;Instalado;GESAC
50491;MA;2105427;Itinga do Maranhão;Rural;ESCOLA MUNICIPAL NICOLAU DINO CASTRO COSTA NETO;Escola;Instalado;GESAC
50492;MA;2110005;Santa Luzia;Rural;UI FELIX LOPES DE SOUSA;Escola;Instalado;GESAC
50493;MA;2105401;Itapecuru Mirim;Rural;CENTRO DE ENSINO PROFESSOR NEWTON NEVES - ANEXO III - LEITE;Escola;Instalado;GESAC
50496;MA;2110856;São Francisco do Brejão;Rural;EM JUSTINIANO SOARES;Escola;Instalado;GESAC
50497;MA;2102325;Buriticupu;Rural;EM GONCALVES DIAS;Escola;Instalado;GESAC
50499;MA;2110609;São Bernardo;Rural;EM PREFEITO JOSE FERREIRA DE SOUSA;Escola;Instalado;GESAC
50501;MA;2100477;Alto Alegre do Pindaré;Rural;CENTRO DE EDUCACAO INFANTIL DRA GRACA ARTIOLLI;Escola;Instalado;GESAC
50503;MA;2107506;Paço do Lumiar;Rural;UEB TIA DALVA;Escola;Instalado;GESAC
50506;MA;2101251;Bacabeira;Rural;E M OSVALDINO JOSE DE SOUSA;Escola;Instalado;GESAC
50507;MA;2105708;Lago da Pedra;Rural;CENTRO DE ENSINO CRISTOVAO COLOMBO - ANEXO III - TRES LAGOS;Escola;Instalado;GESAC
50510;MA;2100832;Apicum-Açu;Rural;UI VALDELIZA BRITO REIS;Escola;Instalado;GESAC
50511;MA;2102325;Buriticupu;Rural;CENTRO DE ENSINO DR FERNANDO CASTRO - ANEXO I - FERNANDO CASTRO;Escola;Instalado;GESAC
50512;MA;2105708;Lago da Pedra;Rural;UI WALDIR JORGE DE MELO;Escola;Instalado;GESAC
50513;MA;2107506;Paço do Lumiar;Rural;UEB CUMBIQUE;Escola;Instalado;GESAC
50514;MA;2107506;Paço do Lumiar;Rural;UEB MICKEY MOUSE;Escola;Instalado;GESAC
50515;MA;2111201;São José de Ribamar;Rural;EM LICEU RIBAMARENSE II;Escola;Instalado;GESAC
50516;MA;2103307;Codó;Rural;ESCOLA JARDIM DE INFANCIA AMOR DE DEUS;Escola;Instalado;GESAC
50517;MA;2100832;Apicum-Açu;Rural;UI AURINO SOUZA;Escola;Instalado;GESAC
50518;MA;2111300;São Luís;Rural;UEB RIO GRANDE;Escola;Instalado;GESAC
50519;MA;2106706;Mirador;Rural;UNIDADE DE EDUCACAO BASICA HELIODORIO FERREIRA;Escola;Instalado;GESAC
50520;MA;2107506;Paço do Lumiar;Rural;UEB PADRE MAURICIO;Escola;Instalado;GESAC
50521;MA;2112308;Tuntum;Rural;CENTRO DE ENSINO ASTOLFO SEABRA DE CARVALHO;Escola;Instalado;GESAC
50523;MA;2111201;São José de Ribamar;Rural;EM GOVERNADOR EUGENIO BARROS;Escola;Instalado;GESAC
50524;MA;2111201;São José de Ribamar;Rural;ESCOLA MUNICIPAL RAIMUNDO ROCHA LEAL JUNIOR;Escola;Instalado;GESAC
50525;MA;2111201;São José de Ribamar;Rural;ESCOLA MUNICIPAL ALTO DO TURU;Escola;Instalado;GESAC
50526;MA;2103174;Centro Novo do Maranhão;Rural;CENTRO EDUCACIONAL EGIDIA FERREIRA DOS SANTOS;Escola;Instalado;GESAC
50531;MA;2100907;Araioses;Rural;UNIDADE ESCOLAR MARCONE CALDAS;Escola;Instalado;GESAC
50533;MA;2103174;Centro Novo do Maranhão;Rural;E M DE EDUCACAO INDIGENA JAMU EHARENDA;Escola;Instalado;GESAC
50534;MA;2101608;Barra do Corda;Rural;UI BENJAMIM TAVARES DA SILVA - ALDEIA MAINUMY;Escola;Instalado;GESAC
50535;MA;2101608;Barra do Corda;Rural;UI CLOVES DA COSTA SOUSA - ALDEIA KWARATHY;Escola;Instalado;GESAC
50537;MA;2101608;Barra do Corda;Rural;ESCOLA INDIGENA RAIMUNDO TUCURAI;Escola;Instalado;GESAC
50538;MA;2100600;Amarante do Maranhão;Rural;EMEF IPEKU RIBAMAR DANTAS;Escola;Instalado;GESAC
50539;MA;2111201;São José de Ribamar;Rural;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NOVA MIRITIUA;Escola;Instalado;GESAC
50540;MA;2111201;São José de Ribamar;Rural;CENTRO DE ENSINO CARLOS MELO;Escola;Instalado;GESAC
50541;MA;2111201;São José de Ribamar;Rural;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL TURIUBA;Escola;Instalado;GESAC
50542;MA;2105476;Jenipapo dos Vieiras;Rural;UNIDADE INTEGRADA DE EDUCACAO ESCOLAR INDIGENA IRENO ROSA;Escola;Instalado;GESAC
50543;MA;2104552;Governador Edison Lobão;Rural;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ZILDA ARNS;Escola;Instalado;GESAC
50544;MA;2112803;Viana;Rural;CENTRO DE ENSINO DOM HAMLETO DE ANGELIS - ANEXO I - POVOADO CARU;Escola;Instalado;GESAC
50546;MA;2107506;Paço do Lumiar;Rural;UEB PAO DA VIDA;Escola;Instalado;GESAC
50547;MA;2106300;Magalhães de Almeida;Rural;EM LUCIMAR ARAUJO;Escola;Instalado;GESAC
50549;MA;2102101;Brejo;Rural;CENTRO DE ENSINO CANDIDO MENDES - ANEXO II - PALESTINA;Escola;Instalado;GESAC
50550;MA;2112902;Vitória do Mearim;Rural;CENTRO DE ENSINO MARIA GRACIANA PINTO COSTA - ANEXO I - COQUE;Escola;Instalado;GESAC
50551;MA;2112407;Turiaçu;Rural;EM ROSA CARDOSO;Escola;Instalado;GESAC
50554;MA;2111201;São José de Ribamar;Rural;EM PARQUE JAIR;Escola;Instalado;GESAC
50555;MA;2104081;Fernando Falcão;Rural;CENTRO DE ENSINO PROFESSOR GALENO EDGAR BRANDES - ANEXO IV - LEANDRO;Escola;Instalado;GESAC
50556;MA;2102002;Bom Jardim;Rural;CENTRO DE ENSINO PROFESSORA MARIA LUIZA RODRIGUES DE SOUSA - ANEXO I - POVOADO CASSIMIRO;Escola;Instalado;GESAC
50557;MA;2110237;Santana do Maranhão;Rural;CENTRO DE ENSINO SAO FRANCISCO - ANEXO I - SAO JOAO;Escola;Instalado;GESAC
50558;MA;2112308;Tuntum;Rural;EM VEREADOR CARLOS AUGUSTO DA CUNHA;Escola;Instalado;GESAC
50560;MA;2113009;Vitorino Freire;Rural;CENTRO DE ENSINO APARICIO BANDEIRA - ANEXO I - JUCARAL DOS SARAIVAS;Escola;Instalado;GESAC
50561;MA;2112209;Timon;Rural;CENTRO DE ENSINO MARIA DA CONCEICAO TEOFILO SILVA - ANEXO I - VERTENTE;Escola;Instalado;GESAC
50562;MA;2100204;Alcântara;Rural;CENTRO DE EDUCACAO QUILOMBOLA PROFESSOR AQUILES BATISTA VIEIRA - OITIUA;Escola;Instalado;GESAC
50563;MA;2110104;Santa Quitéria do Maranhão;Rural;CENTRO DE ENSINO JOSE LOPES DE SOUSA;Escola;Instalado;GESAC
50568;MA;2103604;Coroatá;Rural;EM BARRIGUDA;Escola;Instalado;GESAC
50571;MA;2107506;Paço do Lumiar;Rural;UEB LIMA VERDE;Escola;Instalado;GESAC
50572;MA;2107506;Paço do Lumiar;Rural;UEB MORANGUINHO;Escola;Instalado;GESAC
50574;MA;2112407;Turiaçu;Rural;EM SATIRO FERNANDES DOS SANTOS;Escola;Instalado;GESAC
50576;MA;2107506;Paço do Lumiar;Rural;UEB NOVA CANAA;Escola;Instalado;GESAC
50577;MA;2107506;Paço do Lumiar;Rural;UEB RESIDENCIAL PIRAMIDE;Escola;Instalado;GESAC
50578;PI;2201200;Barras;Rural;ESC MUL NEMESIO MARQUES LAGES;Escola;Instalado;GESAC
50579;PI;2201200;Barras;Rural;ESCOLA MUNCIPAL JUSTINO COELHO DE RESENDE;Escola;Instalado;GESAC
50580;PI;2201200;Barras;Rural;ESC MUL LUIS JOSE FURTADO;Escola;Instalado;GESAC
50581;PI;2201200;Barras;Rural;ESC MUL DE SAO LUIS - I;Escola;Instalado;GESAC
50582;PI;2201200;Barras;Rural;ESCOLA MUNICIPAL RAIMUNDO SIMPLICIO;Escola;Instalado;GESAC
50583;PI;2201200;Barras;Rural;ESCOLA MUNICIPAL MARIA BEZERRA DE CARVALHO;Escola;Instalado;GESAC
50584;PI;2201507;Batalha;Rural;UNIDADE ESCOLAR JOANA DARC CASTELO BRANCO;Escola;Instalado;GESAC
50585;PI;2201507;Batalha;Rural;UNID ESC SINHARINHA LAGES;Escola;Instalado;GESAC
50586;PI;2201507;Batalha;Rural;UNID ESC JOSE RODRIGUES DE MELO;Escola;Instalado;GESAC
50587;PI;2201507;Batalha;Rural;UNID ESC SANTA RITA;Escola;Instalado;GESAC
50588;PI;2202059;Cabeceiras do Piauí;Rural;UNIDADE ESCOLAR DE SAO BENTO;Escola;Instalado;GESAC
50589;PI;2202059;Cabeceiras do Piauí;Rural;UNID ESC MARIA DE JESUS CARVALHO ROCHA;Escola;Instalado;GESAC
50592;PI;2206670;Morro do Chapéu do Piauí;Rural;ESC MUNICIPAL ANTONIO JOSE DE LIMA;Escola;Instalado;GESAC
50593;PI;2203701;Esperantina;Rural;ESCOLA MUNICIPAL FRANCISCO SIMPLICIO DO VALE;Escola;Instalado;GESAC
50595;PI;2205409;Joaquim Pires;Rural;U E ANGELA VAZ DE CARVALHO;Escola;Instalado;GESAC
50596;PI;2205409;Joaquim Pires;Rural;U E POLONORDESTE;Escola;Instalado;GESAC
50597;PI;2209971;São João do Arraial;Rural;ESCOLA MUNICIPAL BERNARDINO GARCIA DO NASCIMENTO;Escola;Instalado;GESAC
50598;PI;2206100;Matias Olímpio;Rural;UNID ESC DOMINGOS ALVES PEREIRA;Escola;Instalado;GESAC
50599;PI;2209971;São João do Arraial;Rural;UNID ESC FRANCISCO AUGUSTO MAIA;Escola;Instalado;GESAC
50600;PI;2206209;Miguel Alves;Rural;UNIDADE ESCOLAR JOSE BENEDITO;Escola;Instalado;GESAC
50601;PI;2205573;Lagoa de São Francisco;Rural;ESC MUL ANTONIO OLIVEIRA BARROS;Escola;Instalado;GESAC
50603;PI;2208403;Piripiri;Rural;ESC MUL TEODORICO JULIO DE MELO;Escola;Instalado;GESAC
50604;PI;2208403;Piripiri;Rural;ESC MUL PROF ANTONIO NUNES DE SOUSA;Escola;Instalado;GESAC
50605;PI;2202174;Campo Largo do Piauí;Rural;UNID ESC GOV HELVIDIO NUNES;Escola;Instalado;GESAC
50606;PI;2208502;Porto;Rural;UNID ESC NILO SOARES DO REGO;Escola;Instalado;GESAC
50608;PI;2202539;Caraúbas do Piauí;Rural;ESCOLA MUNICIPAL ANANIAS QUARESMA DE SOUSA;Escola;Instalado;GESAC
50610;PI;2202703;Cocal;Rural;GRUPO ESCOLAR ANTONIO MONTAL VERAS;Escola;Instalado;GESAC
50611;PI;2202703;Cocal;Rural;GRUPO ESCOLAR JOAO JUSTINO DE BRITO;Escola;Instalado;GESAC
50612;PI;2207702;Parnaíba;Rural;ESCOLA MUNICIPAL PROFª MARIA CELESTE DE JESUS;Escola;Instalado;GESAC
50614;PI;2201606;Beneditinos;Rural;CENTRO DE ENSINO FUNDAMENTAL DE TEMPO INTEGRAL BELIZA VELOSO;Escola;Instalado;GESAC
50615;PI;2202737;Coivaras;Rural;ESC MUN HUGO PRADO;Escola;Instalado;GESAC
50617;PI;2203305;Demerval Lobão;Rural;ESC MUN SANTO ELIAS;Escola;Instalado;GESAC
50618;PI;2205508;José de Freitas;Rural;ESCOLA MUNICIPAL FRANCISCO MENDES;Escola;Instalado;GESAC
50619;PI;2205508;José de Freitas;Rural;ESCOLA MUNICIPAL JOSE AMADO DE OLIVEIRA;Escola;Instalado;GESAC
50620;PI;2205508;José de Freitas;Rural;ESCOLA MUNICIPAL JOAO GAIOSO;Escola;Instalado;GESAC
50621;PI;2205557;Lagoa Alegre;Rural;ESCOLA MUNICIPAL PADRE EXPEDITO CARNEIRO DE AGUIAR;Escola;Instalado;GESAC
50623;PI;2211100;União;Rural;UNIDADE ESCOLAR JOSE RICARDO DE SOUSA;Escola;Instalado;GESAC
50625;PI;2202208;Campo Maior;Rural;Esc Mun Linoca Gayoso C Branco;Escola;Instalado;GESAC
50626;PI;2202208;Campo Maior;Rural;ESC MUN MANO CASTELO BRANCO;Escola;Instalado;GESAC
50627;PI;2206753;Nossa Senhora de Nazaré;Rural;ESCOLA MUNICIPAL CONRADO SARAIVA DE MOURA;Escola;Instalado;GESAC
50628;PI;2202208;Campo Maior;Rural;ESC MUN AGUIDA MARIA DA CONCEICAO;Escola;Instalado;GESAC
50630;PI;2202604;Castelo do Piauí;Rural;UNID ESC JOAO FERREIRA LIMA;Escola;Instalado;GESAC
50633;PI;2210409;São Miguel do Tapuio;Rural;UNIDADE ESCOLAR ALEXANDRE CARDOSO HOMEM;Escola;Instalado;GESAC
50634;PI;2210656;Sigefredo Pacheco;Rural;UNIDADE ESCOLAR MANOEL FRANCISCO;Escola;Instalado;GESAC
50635;PI;2207504;Palmeirais;Rural;UNID ESC ANGELICA RIBEIRO BORGES;Escola;Instalado;GESAC
50637;PI;2208809;Regeneração;Rural;ESCOLA MUNICIPAL GUILHERME XAVIER DE OLIVEIRA;Escola;Instalado;GESAC
50638;PI;2201150;Baixa Grande do Ribeiro;Rural;UNIDADE ESCOLAR BOA ESPERANCA;Escola;Instalado;GESAC
50639;PI;2203800;Flores do Piauí;Rural;UNID ESC MANOEL CORREA DA SILVA;Escola;Instalado;GESAC
50641;PI;2201903;Bom Jesus;Rural;ESCOLA MUNICIPAL CANTIDIO ANTUNES DOS SANTOS;Escola;Instalado;GESAC
50642;PI;2201903;Bom Jesus;Rural;ESCOLA MUNICIPAL JAIME RIBEIRO SOARES;Escola;Instalado;GESAC
50644;PI;2200459;Alvorada do Gurguéia;Rural;UNIDADE ESCOLAR DEOMENES DE SOUSA BENVINDO;Escola;Instalado;GESAC
50646;PI;2208700;Redenção do Gurguéia;Rural;ESC RURAL FILOMENA NUNES;Escola;Instalado;GESAC
50647;PI;2200707;Anísio de Abreu;Rural;UNIDADE ESCOLAR ANGELO NAZARIO;Escola;Instalado;GESAC
50648;PI;2200707;Anísio de Abreu;Rural;UNID ESC GRACILIANO JOSE DE SOUSA;Escola;Instalado;GESAC
50649;PI;2210607;São Raimundo Nonato;Rural;UNID ESC JOSE VITORINO DA COSTA;Escola;Instalado;GESAC
50651;PI;2202901;Corrente;Rural;ESCOLA MUNICIPAL MILTON DA CUNHA LUSTOSA;Escola;Instalado;GESAC
50652;PI;2202901;Corrente;Rural;ESCOLA MUNICIPAL JOAQUINA NOGUEIRA DE OLIVEIRA;Escola;Instalado;GESAC
50656;PI;2207603;Parnaguá;Rural;ESC MUL DE CHAPEU DE COURO;Escola;Instalado;GESAC
50657;PI;2209955;São João da Varjota;Rural;ESCOLA MUNICIPAL ALANO BELEZA;Escola;Instalado;GESAC
50660;PI;2207553;Paquetá;Rural;UNID ESC NOSSA SENHORA DOS REMEDIOS;Escola;Instalado;GESAC
50662;PI;2208007;Picos;Rural;UNID ESCOLAR NOSSA SENHORA DOS REMEDIOS;Escola;Instalado;GESAC
50663;PI;2204204;Francisco Santos;Rural;ESC MUL JOSE RAMOS;Escola;Instalado;GESAC
50664;PI;2206506;Monsenhor Hipólito;Rural;UNIDADE ESCOLAR MUNICIPAL ANGELO DE MARIA BEZERRA;Escola;Instalado;GESAC
50666;PI;2208205;Pio IX;Rural;UNID ESC FRANCISCO PEDRO DA SILVA;Escola;Instalado;GESAC
50667;PI;2211506;Vera Mendes;Rural;ESCOLA MUNICIPAL LUIS JOSE DE SOUSA;Escola;Instalado;GESAC
50668;PI;2205003;Itainópolis;Rural;UNID ESC SEBASTIAO GONCALVES GUIMARAES;Escola;Instalado;GESAC
50670;PI;2202133;Campo Grande do Piauí;Rural;U E JOAO JOSE RAMOS;Escola;Instalado;GESAC
50671;PI;2205201;Jaicós;Rural;ESC MUL JOAQUIM FRANCISCO DE PAIVA;Escola;Instalado;GESAC
50672;PI;2205201;Jaicós;Rural;ESC MUL DAMASIO EUGENIO DE SOUSA;Escola;Instalado;GESAC
50673;PI;2205201;Jaicós;Rural;ESCOLA MUNICIPAL MANOEL BARBOSA;Escola;Instalado;GESAC
50678;PI;2202117;Campo Alegre do Fidalgo;Rural;UNIDADE ESCOLAR GERONIMO DE FRANCA;Escola;Instalado;GESAC
50681;PI;2210805;Simplício Mendes;Rural;ESC MUN ENGENHEIRO ELDAN VELOSO;Escola;Instalado;GESAC
50683;PI;2208007;Picos;Rural;UNID ESC FRANCISCA GOMES DE LIMA;Escola;Instalado;GESAC
50688;PI;2207009;Oeiras;Rural;ESC MUL ALEKSANDRA TAPETY;Escola;Instalado;GESAC
50692;PI;2201200;Barras;Rural;U E HAYDEE LAGES MONTE;Escola;Instalado;GESAC
50695;PI;2207504;Palmeirais;Rural;UNIDADE ESCOLAR TANCREDO OLIVEIRA;Escola;Instalado;GESAC
50697;PI;2202307;Canto do Buriti;Rural;ESCOLINHA SANTA CLARA;Escola;Instalado;GESAC
50698;PI;2202901;Corrente;Rural;CLAUDENOR RODRIGUES DE MELO;Escola;Aguardando Remanejamento;GESAC
50699;PI;2205524;Júlio Borges;Rural;UNIDADE ESCOLAR ALEXANDRINA BRITO;Escola;Instalado;GESAC
50700;PI;2208304;Piracuruca;Rural;CEEPRU PROFESSOR ANTONIO DE BRITO FORTES;Escola;Instalado;GESAC
50701;PI;2206209;Miguel Alves;Rural;U E JOAQUINA LIRA DE CARVALHO;Escola;Instalado;GESAC
50702;CE;2300200;Acaraú;Rural;ARISTIDES FLORIANO DE OLIVEIRA EEIEF;Escola;Instalado;GESAC
